担当者,アーティスト,曲名（optional）,URL,id,name,artists,popularity,duration_ms,tempo,key_confidence,energy,danceability,valence,instrumentalness,acousticness,loudness,segments_count,segments_avg_duration,beats_count,beats_regularity,Happy/Excited,Angry/Frustrated,Tired/Sad,Relax/Chill,ジャンル,genre_acoustic,genre_alt-rock,genre_alternative,genre_anime,genre_dance,genre_edm,genre_electro,genre_electronic,genre_garage,genre_grunge,genre_hip-hop,genre_indie,genre_indie pop,genre_j-dance,genre_j-idol,genre_j-pop,genre_j-rock,genre_k-pop,genre_mandopop,genre_metal,genre_pop,genre_punk,genre_punk-rock,genre_r&b,genre_reggae,genre_rock,genre_rockabilly,genre_singer-songwriter,genre_soul,genre_techno,genre_trance,genre_trip-hop,genre_turkish,genre_nan,key_0.0,key_1.0,key_2.0,key_3.0,key_4.0,key_5.0,key_6.0,key_7.0,key_8.0,key_9.0,key_10.0,key_11.0,mode_0.0,mode_1.0
黒田,ONE OK ROCK,Wasted Nights,https://open.spotify.com/intl-ja/track/2gSQoIbvF2hDfIayhF7QLa?si=d79089fbf11e4844,0a5rZP8sYdlvBRVmcNovyC,キミシダイ列車,['ONE OK ROCK'],0.696629213483146,,0.17760311508508791,0.5573770491803278,0.6818181818181819,0.12903225806451601,0.39999999999999997,0.1538461538461542,0.6666666666666661,0.27118644067796616,0.42391304347826086,0.5857142857142856,0.42391304347826086,0.9285714285714286,Happy/Excited,Angry/Frustrated,Relax/Chill,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
黒田,ONE OK ROCK,完全感覚dreamer,https://open.spotify.com/intl-ja/track/30hzxa3MaRd2XXB6kXGlPh?si=4267082b1dc64aa5,3DgBxV8oklNgwhnkfQNIdi,努努-ゆめゆめ-,['ONE OK ROCK'],0.6404494382022472,,0.475627343524661,0.4590163934426229,0.7727272727272729,0.3870967741935485,0.43636363636363634,0.1538461538461542,0.44444444444444287,0.22033898305084748,0.6739130434782608,0.2571428571428572,0.6739130434782608,0.9183673469387755,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
黒田,ONE OK ROCK,キミシダイ列車,https://open.spotify.com/intl-ja/track/0a5rZP8sYdlvBRVmcNovyC?si=ae5e459e5d544961,6SkHCwuXmDgOUW4kANhvk6,じぶんROCK,['ONE OK ROCK'],0.6292134831460674,,0.7688203057398326,0.37704918032786894,0.8181818181818183,0.32258064516129026,1.0000000000000002,0.23076923076923084,0.44444444444444287,0.2542372881355932,0.8804347826086956,0.08571428571428569,0.8804347826086956,0.9795918367346939,Happy/Excited,Angry/Frustrated,Relax/Chill,Relax/Chill,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
黒田,ONE OK ROCK,努努,https://open.spotify.com/intl-ja/track/3DgBxV8oklNgwhnkfQNIdi?si=6f2b2f13143d479c,5dcY3tnR5Id4R9hvM3Fpvp,未完成交響曲,['ONE OK ROCK'],0.6292134831460674,,0.2698298240553793,0.47540983606557374,0.8181818181818183,0.19354838709677424,0.9636363636363636,0.1538461538461542,0.3333333333333339,0.27118644067796616,0.49999999999999994,0.45714285714285713,0.49999999999999994,0.9183673469387755,Happy/Excited,Angry/Frustrated,Relax/Chill,Happy/Excited,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
黒田,ONE OK ROCK,自分ROCK,https://open.spotify.com/intl-ja/track/6SkHCwuXmDgOUW4kANhvk6?si=5db53e9e8c0c4728,44LBQojtOWIv0mgiaOlp0u,ウワサのあの子,['紫 今'],0.7191011235955056,,0.3272281511393134,0.3278688524590164,0.4545454545454546,0.6129032258064517,0.41818181818181815,0.4615384615384617,0.5555555555555554,0.5084745762711864,0.20652173913043478,0.38571428571428573,0.20652173913043478,0.8775510204081632,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
黒田,ONE OK ROCK,未完成交響曲,https://open.spotify.com/intl-ja/track/5dcY3tnR5Id4R9hvM3Fpvp?si=729ac294506a4d9b,5HxH3gGdJx18CUuCFg61Lg,魔性の女A,['紫 今'],0.6292134831460674,,0.4333717911739255,0.29508196721311475,0.590909090909091,0.35483870967741926,0.9636363636363636,0.384615384615385,0.5555555555555554,0.45762711864406785,0.5978260869565217,0.28571428571428575,0.5978260869565217,0.9387755102040817,Happy/Excited,Angry/Frustrated,Tired/Sad,Relax/Chill,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
黒田,紫今,ウワサのあの子,https://open.spotify.com/intl-ja/track/44LBQojtOWIv0mgiaOlp0u?si=29a6cd31ceb54584,0yiDwxnb6D0Vh5yyciuStd,わたしの一番かわいいところ,['FRUITS ZIPPER'],0.7865168539325842,,0.49834150562445906,0.4590163934426229,0.6363636363636365,0.7419354838709675,0.9818181818181819,0.3076923076923075,0.44444444444444287,0.37288135593220345,0.34782608695652173,0.2285714285714286,0.34782608695652173,0.9387755102040817,Happy/Excited,Angry/Frustrated,Tired/Sad,Relax/Chill,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
黒田,紫今,魔性の女A,https://open.spotify.com/intl-ja/track/5HxH3gGdJx18CUuCFg61Lg?si=62c2259ac46f4173,3D8ZVcI5Y2muA58nXs9d8M,かがみ,['FRUITS ZIPPER'],0.7528089887640449,,0.49834150562445906,0.4590163934426229,0.7272727272727273,0.5483870967741935,0.9818181818181819,0.07692307692307665,0.44444444444444287,0.2033898305084746,0.34782608695652173,0.2285714285714286,0.34782608695652173,0.9081632653061225,Happy/Excited,Happy/Excited,Relax/Chill,Relax/Chill,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
黒田,FRUITS ZIPPER,私の一番かわいいところ,https://open.spotify.com/intl-ja/track/0yiDwxnb6D0Vh5yyciuStd?si=96a460f7bbbc4610,5cyv0C8sidO5KhQiK7ErQ8,NEW KAWAII,['FRUITS ZIPPER'],0.7528089887640449,,0.2091866166714738,0.3934426229508198,0.7727272727272729,0.22580645161290303,0.9636363636363636,0.1538461538461542,0.44444444444444287,0.22033898305084748,0.44565217391304346,0.5285714285714287,0.44565217391304346,0.9285714285714286,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
黒田,FRUITS ZIPPER,かがみ,https://open.spotify.com/intl-ja/track/3D8ZVcI5Y2muA58nXs9d8M?si=3f13b5070a344bdc,1tF3MKAyl82s8bKCSaz7IJ,No.4,['Chevon'],0.5280898876404494,,0.49834150562445906,0.29508196721311475,0.7272727272727273,0.9032258064516128,0.9818181818181819,0.23076923076923084,0.3333333333333339,0.33898305084745767,0.20652173913043478,0.2285714285714286,0.20652173913043478,0.9081632653061225,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
黒田,FRUITS ZIPPER,NEW KAWAII,https://open.spotify.com/intl-ja/track/5cyv0C8sidO5KhQiK7ErQ8?si=aeac8e09650441e2,1hvS06xMYSQrHpJBt0TopJ,マイペース,['Chevon'],0.449438202247191,,0.2833141044130371,0.3278688524590164,0.6818181818181819,0.29032258064516125,0.41818181818181815,0.3076923076923075,0.44444444444444287,0.37288135593220345,0.4891304347826087,0.42857142857142855,0.4891304347826087,0.9387755102040817,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,パーティーソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
渡邊,Chevon,No.4,https://open.spotify.com/intl-ja/track/1tF3MKAyl82s8bKCSaz7IJ?si=62bdbdf05d5c44b6,1LxDnRK7p9eXuag3TB3GNF,銃電中,['Chevon'],0.5393258426966292,,0.631453706374387,0.540983606557377,0.7727272727272729,0.5161290322580645,0.45454545454545453,0.23076923076923084,0.3333333333333339,0.27118644067796616,0.6739130434782608,0.1571428571428572,0.6739130434782608,0.9387755102040817,Happy/Excited,Happy/Excited,Happy/Excited,Happy/Excited,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
渡邊,Chevon,マイペース,https://open.spotify.com/intl-ja/track/1hvS06xMYSQrHpJBt0TopJ?si=1041ceaf242c436f,0zx6dIuJ03NrViWWro8DEX,サクラループ,['Chevon'],0.5056179775280899,,0.6959907701182579,0.5737704918032787,0.6363636363636365,0.29032258064516125,0.9818181818181819,0.3076923076923075,0.5555555555555554,0.3559322033898305,0.826086956521739,0.11428571428571438,0.826086956521739,0.9795918367346939,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
渡邊,Chevon,銃電中,https://open.spotify.com/intl-ja/track/1LxDnRK7p9eXuag3TB3GNF?si=1c06b045951d40c2,4J9Ls3znYHPjUgp1oTrQgg,大行侵,['Chevon'],0.3932584269662921,,0.2698298240553793,0.3934426229508198,0.6363636363636365,0.16129032258064524,0.9454545454545455,0.23076923076923084,0.6666666666666661,0.3559322033898305,0.4891304347826087,0.45714285714285713,0.4891304347826087,0.9387755102040817,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,応援ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
渡邊,Chevon,サクラループ,https://open.spotify.com/intl-ja/track/0zx6dIuJ03NrViWWro8DEX?si=607ed1fc7ccd457a,7EvQhxwe2M5U5pE287U43u,ハルキゲニア,['Chevon'],0.5056179775280899,0.20896309631504129,0.631453706374387,0.3934426229508198,0.5000000000000002,0.4838709677419355,0.8909090909090909,0.3076923076923075,0.8888888888888875,0.42372881355932207,0.7717391304347825,0.1571428571428572,0.7717391304347825,0.9489795918367347,Happy/Excited,Relax/Chill,Relax/Chill,Happy/Excited,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
渡邊,Chevon,大行侵,https://open.spotify.com/intl-ja/track/4J9Ls3znYHPjUgp1oTrQgg?si=c2b71e2551964c3a,3MdgP6R5e73Dc9ocWuqF9v,セメテモノダンス,['Chevon'],0.4606741573033708,,0.601817132967984,0.4590163934426229,0.6363636363636365,0.4516129032258063,0.9818181818181819,0.1538461538461542,0.5555555555555554,0.37288135593220345,0.7282608695652173,0.17142857142857143,0.7282608695652173,0.9693877551020408,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
渡邊,Chevon,ハルキゲニア,https://open.spotify.com/intl-ja/track/7EvQhxwe2M5U5pE287U43u?si=418c763da1a84083,3MuPlYnGnFXvQEeBvMy365,ダンス・デカダンス,['Chevon'],0.4943820224719101,,0.6627487741563312,0.34426229508196726,0.7272727272727273,0.32258064516129026,0.45454545454545453,0.23076923076923084,0.44444444444444287,0.3220338983050848,0.7608695652173912,0.12857142857142861,0.7608695652173912,0.9591836734693877,Relax/Chill,Relax/Chill,Relax/Chill,Relax/Chill,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
渡邊,Chevon,セメテモノダンス,https://open.spotify.com/intl-ja/track/3MdgP6R5e73Dc9ocWuqF9v?si=335c67f4a20f43e9,4gTa2HNlJEfGr9q1s2PsFD,DUA･RHYTHM,['Chevon'],0.5617977528089888,,0.25677819440438415,0.2622950819672131,0.6363636363636365,0.4516129032258063,0.9636363636363636,0.384615384615385,0.3333333333333339,0.44067796610169496,0.0,0.4714285714285715,0.0,0.0,Relax/Chill,Relax/Chill,Tired/Sad,Relax/Chill,鬱ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
渡邊,Chevon,ダンス・デカダンス,https://open.spotify.com/intl-ja/track/3MuPlYnGnFXvQEeBvMy365?si=f1b680a6935549cf,6WCO09wLMp8X52m2sOj5yk,さよならになりました,['Chevon'],0.5842696629213483,,0.49834150562445906,0.3278688524590164,0.7272727272727273,0.41935483870967727,0.9818181818181819,0.1538461538461542,0.5555555555555554,0.33898305084745767,0.6739130434782608,0.2285714285714286,0.6739130434782608,0.9591836734693877,Happy/Excited,Relax/Chill,Happy/Excited,Happy/Excited,パーティーソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
渡邊,Chevon,DUA•RHYTHM,https://open.spotify.com/intl-ja/track/4gTa2HNlJEfGr9q1s2PsFD?si=00e2f2238f7c4c8b,1QpR1IDn31SEXHFPF7NYkR,不革命前夜,['NEE'],0.5730337078651685,,0.601817132967984,0.6557377049180326,0.7272727272727273,0.5483870967741935,0.43636363636363634,0.1538461538461542,0.44444444444444287,0.33898305084745767,0.717391304347826,0.17142857142857143,0.717391304347826,0.9489795918367347,Happy/Excited,Angry/Frustrated,Tired/Sad,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
渡邊,Chevon,さよならになりました,https://open.spotify.com/intl-ja/track/6WCO09wLMp8X52m2sOj5yk?si=77b9a53aa312471f,0fGXB6ySJaXCbffo7FLVKK,本日の正体,['NEE'],0.4831460674157303,,0.19829824055379291,0.49180327868852447,0.7727272727272729,0.12903225806451601,0.39999999999999997,0.1538461538461542,0.44444444444444287,0.27118644067796616,0.43478260869565216,0.5428571428571429,0.43478260869565216,0.9183673469387755,Happy/Excited,Relax/Chill,Relax/Chill,Happy/Excited,恋愛ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
渡邊,NEE,不革命前夜,https://open.spotify.com/intl-ja/track/1QpR1IDn31SEXHFPF7NYkR?si=47c344a983624960,0slU2lr3JzrbZAe1Fxf2bm,月曜日の歌,['NEE'],0.4606741573033708,,0.2833141044130371,0.4590163934426229,0.8636363636363638,0.16129032258064524,0.41818181818181815,0.23076923076923084,0.3333333333333339,0.22033898305084748,0.5108695652173912,0.42857142857142855,0.5108695652173912,0.9183673469387755,Happy/Excited,Angry/Frustrated,Happy/Excited,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
渡邊,NEE,本日の正体,https://open.spotify.com/intl-ja/track/0fGXB6ySJaXCbffo7FLVKK?si=61a0ead0658b4b89,3e6CfmH8ApCicWzYBlGD41,一揆,['NEE'],0.4157303370786517,,0.25677819440438415,0.44262295081967207,0.7272727272727273,0.35483870967741926,0.9636363636363636,0.384615384615385,0.5555555555555554,0.3220338983050848,0.33695652173913043,0.4714285714285715,0.33695652173913043,0.8877551020408163,Happy/Excited,Happy/Excited,Tired/Sad,Happy/Excited,鬱ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
渡邊,NEE,月曜日の歌,https://open.spotify.com/intl-ja/track/0slU2lr3JzrbZAe1Fxf2bm?si=b53f68cb3a2d428d,4ds7UtHjZaDOqrNfDvEAFu,生命謳歌,['NEE'],0.47191011235955055,,0.475627343524661,0.49180327868852447,0.6818181818181819,0.3870967741935485,0.9818181818181819,0.1538461538461542,0.6666666666666661,0.3050847457627119,0.6521739130434782,0.2571428571428572,0.6521739130434782,0.9693877551020408,Happy/Excited,Relax/Chill,Relax/Chill,Happy/Excited,鬱ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
渡邊,NEE,一揆,https://open.spotify.com/intl-ja/track/3e6CfmH8ApCicWzYBlGD41?si=e1e856c91e9a41bc,6530tVpAwEUCoc9y5B34xR,ばっどくらい,['NEE'],0.42696629213483145,,0.34309201038361686,0.34426229508196726,0.6818181818181819,0.41935483870967727,0.9636363636363636,0.3076923076923075,0.6666666666666661,0.3050847457627119,0.34782608695652173,0.3714285714285715,0.34782608695652173,0.9183673469387755,Happy/Excited,Angry/Frustrated,Tired/Sad,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
渡邊,NEE,生命謳歌,https://open.spotify.com/intl-ja/track/4ds7UtHjZaDOqrNfDvEAFu?si=fafc56dff61a40f6,6igRMpvxshpgzMwppQnOe3,バケモノの話,['NEE'],0.3595505617977528,,0.2833141044130371,0.42622950819672123,0.590909090909091,0.12903225806451601,0.9454545454545455,0.23076923076923084,0.6666666666666661,0.33898305084745767,0.49999999999999994,0.42857142857142855,0.49999999999999994,0.8571428571428571,Happy/Excited,Angry/Frustrated,Relax/Chill,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
渡邊,NEE,ばっどくらい,https://open.spotify.com/intl-ja/track/6530tVpAwEUCoc9y5B34xR?si=7e9d2501279b4531,0lsVVgll039n4J61mR90e1,歩く花,['NEE'],0.3033707865168539,,0.3272281511393134,0.5081967213114753,0.6363636363636365,0.6129032258064517,0.41818181818181815,0.384615384615385,0.5555555555555554,0.3220338983050848,0.06521739130434784,0.38571428571428573,0.06521739130434784,0.8163265306122449,Happy/Excited,Angry/Frustrated,Angry/Frustrated,Happy/Excited,メッセージソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
渡邊,NEE,バケモノの話,https://open.spotify.com/intl-ja/track/6igRMpvxshpgzMwppQnOe3?si=9caa3c7c11754bf9,7xrdwV3mAQv4w1kIYg9EnF,ボキは最強,['NEE'],0.3033707865168539,,0.49834150562445906,0.47540983606557374,0.8636363636363638,0.22580645161290303,0.9818181818181819,0.1538461538461542,0.3333333333333339,0.15254237288135594,0.6847826086956521,0.2285714285714286,0.6847826086956521,0.9489795918367347,Happy/Excited,Tired/Sad,Tired/Sad,Happy/Excited,鬱ソング,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
渡邊,NEE,歩く花,https://open.spotify.com/intl-ja/track/0lsVVgll039n4J61mR90e1?si=ad3340da495f4d8a,1Ll7LSpXk6xVPaIKjSV73f,アウトバーン,['NEE'],0.5168539325842696,,0.475627343524661,0.5573770491803278,0.6818181818181819,0.29032258064516125,0.9818181818181819,0.3076923076923075,0.44444444444444287,0.3220338983050848,0.6413043478260869,0.2571428571428572,0.6413043478260869,0.9693877551020408,Relax/Chill,Angry/Frustrated,Tired/Sad,Happy/Excited,その他,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
